Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,SYN Flag Count,URG Flag Count,Avg Packet Size,Subflow Fwd Bytes,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
3881556,13,8,1460.0,1731.0,741.0,112.30769,200.63914,1179.0,216.375,405.46478,822.0929956955,5.4102014759,194077.8,256599.9,953178.0,3.0,3881556.0,323463.0,352313.3,1248952.0,3.0,3708275.0,529753.56,377075.1,1028027.0,108212.0,0,272,172,3.3491724,2.0610292,1179.0,145.04546,285.32013,81407.57,0,0,151.95238,1460,1731,8192,62625,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,5,2,935.0,268.0,935.0,187.0,418.1447,268.0,134.0,189.50462,1080862.5,6289.30810546875,185.5,222.06644,573.0,5.0,1113.0,278.25,397.34064,856.0,5.0,573.0,573.0,0.0,573.0,573.0,0,124,40,4492.363,1796.9452,935.0,150.375,330.61584,109306.836,0,0,171.85715,935,268,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4244169,5,3,935.0,347.0,935.0,187.0,418.1447,347.0,115.666664,200.34055,302.0614929199219,1.8849390745162964,606309.9,1570041.6,4166695.0,7.0,4244169.0,1061042.2,2070523.1,4166702.0,27.0,43025.0,21512.5,3035.6094,23659.0,19366.0,0,168,104,1.1780869,0.70685214,935.0,142.44444,318.5946,101502.53,0,0,160.25,935,347,219,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40900,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.899757385253906,40900.0,0.0,40900.0,40900.0,40900.0,40900.0,0.0,40900.0,40900.0,0.0,0.0,0.0,0.0,0.0,0,64,0,48.899757,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,225,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2319630,8,7,1132.0,1581.0,661.0,141.5,222.79202,1173.0,225.85715,430.0986,1169.5830800602,6.4665485444,165687.86,253003.53,953133.0,88.0,2319630.0,331375.72,425601.16,1272892.0,294.0,2049922.0,341653.66,304134.28,953133.0,157381.0,0,168,148,3.4488258,3.0177226,1173.0,169.5625,317.7628,100973.195,0,0,180.86667,1132,1581,8192,62868,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66022632,2,2,96.0,96.0,48.0,48.0,0.0,48.0,48.0,0.0,2.908093697,0.060585285,22000000.0,38100000.0,66000000.0,22545.0,66000000.0,66000000.0,0.0,66000000.0,66000000.0,66000000.0,66000000.0,0.0,66000000.0,66000000.0,0,60,52,0.030292643,0.030292643,48.0,48.0,0.0,0.0,0,0,60.0,96,96,0,0,1,20,22545.0,0.0,22545.0,22545.0,66000000.0,0.0,66000000.0,66000000.0
489,3,0,77.0,0.0,46.0,25.666666,23.459185,0.0,0.0,0.0,157464.2127,6134.969325,244.5,318.90515,470.0,19.0,489.0,244.5,318.90515,470.0,19.0,0.0,0.0,0.0,0.0,0.0,1,60,0,6134.969,0.0,46.0,30.75,21.68525,470.25,1,0,41.0,77,0,251,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,3,4,161.0,488.0,161.0,53.666668,92.95339,488.0,122.0,244.0,836340.206185567,9020.618556701,129.33333,83.911064,260.0,29.0,433.0,216.5,132.22897,310.0,123.0,516.0,172.0,145.56442,320.0,29.0,0,72,92,3865.9795,5154.639,488.0,81.125,173.78758,30202.125,0,0,92.71429,161,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58374,2,2,80.0,112.0,40.0,40.0,0.0,56.0,56.0,0.0,3289.135574,68.52365779,19458.0,32871.742,57415.0,448.0,57863.0,57863.0,0.0,57863.0,57863.0,57926.0,57926.0,0.0,57926.0,57926.0,0,16,16,34.26183,34.26183,56.0,46.4,8.763561,76.8,0,0,58.0,80,112,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13121,1,1,37.0,165.0,37.0,37.0,0.0,165.0,165.0,0.0,15395.1680512156,152.4274064477,13121.0,0.0,13121.0,13121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,76.21371,76.21371,165.0,79.666664,73.90083,5461.3335,0,0,119.5,37,165,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3902352,14,8,1441.0,1731.0,725.0,102.92857,191.14894,1179.0,216.375,405.46478,812.8431264017,5.6376257191,185826.28,240323.39,953213.0,57.0,3902352.0,300180.94,336088.06,1274390.0,19883.0,3876539.0,553791.3,299634.88,953213.0,196898.0,0,292,172,3.58758,2.0500457,1179.0,137.91304,278.8947,77782.266,0,0,144.18182,1441,1731,8192,62644,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,3,0,65.0,0.0,53.0,21.666666,27.135462,0.0,0.0,0.0,298165.1376,13761.46789,109.0,86.26703,170.0,48.0,218.0,109.0,86.26703,170.0,48.0,0.0,0.0,0.0,0.0,0.0,0,60,0,13761.468,0.0,53.0,17.75,23.5,552.25,0,0,23.666666,65,0,63571,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17608745,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135799286093358,17608744.0,0.0,17608744.0,17608744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,0.056789964,0.056789964,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,17520,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195328,3,4,20.0,964.0,20.0,6.6666665,11.547006,964.0,241.0,482.0,823.2050115,5.856133212,199221.33,487763.3,1194864.0,3.0,382.0,191.0,265.87216,379.0,3.0,1195321.0,398440.34,689723.1,1194864.0,61.0,0,72,92,2.5097713,3.3463619,964.0,123.0,339.8874,115523.43,0,0,140.57143,20,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,3,4,148.0,243.0,148.0,49.333332,85.44784,243.0,60.75,121.5,498089.172,8917.197452,130.83333,77.27721,226.0,28.0,411.0,205.5,101.11627,277.0,134.0,559.0,186.33333,159.0042,346.0,28.0,0,72,92,3821.656,5095.5415,243.0,48.875,93.993065,8834.696,0,0,55.857143,148,243,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,3,4,148.0,243.0,148.0,49.333332,85.44784,243.0,60.75,121.5,417735.042735043,7478.6324786325,156.0,95.45051,253.0,31.0,506.0,253.0,80.610176,310.0,196.0,684.0,228.0,185.76598,400.0,31.0,0,72,92,3205.1282,4273.5044,243.0,48.875,93.993065,8834.696,0,0,55.857143,148,243,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121085,3,4,20.0,964.0,20.0,6.6666665,11.547006,964.0,241.0,482.0,877.7211362,6.243951172,186847.5,457495.38,1120706.0,6.0,347.0,173.5,164.75587,290.0,57.0,1121077.0,373692.34,646932.8,1120706.0,26.0,0,72,92,2.6759791,3.5679722,964.0,123.0,339.8874,115523.43,0,0,140.57143,20,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4115321,5,3,935.0,358.0,935.0,187.0,418.1447,358.0,119.333336,206.69139,314.1917724609375,1.9439553022384644,587903.0,1526814.4,4050305.0,5.0,4115321.0,1028830.25,2014397.0,4050311.0,16.0,43003.0,21501.5,2151.7258,23023.0,19980.0,0,168,104,1.214972,0.7289832,935.0,143.66667,319.49725,102078.5,0,0,161.625,935,358,237,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118923168,58,82,2043.0,83020.0,204.0,35.224136,66.0048,1410.0,1012.439,575.91113,715.2769425046,1.1772306638,855562.4,6950025.5,58310719.0,0.0,118923168.0,2086371.4,10789739.0,58310719.0,21.0,118844175.0,1467212.0,9086390.0,58333386.0,0.0,0,1196,1652,0.48770985,0.68952084,1410.0,603.2837,654.22485,428010.16,0,0,607.59283,2043,83020,8192,153,15,20,1260000.0,1671804.1,2442144.0,77856.0,58162772.0,209230.78,58310719.0,58014822.0
119716865,16,14,986.0,760.0,493.0,61.625,168.39156,380.0,54.285713,137.99188,14.584411310804,0.250591259635808,4128167.8,4948886.0,10027261.0,49.0,119679957.0,7978664.0,4080660.5,10048003.0,53677.0,119679904.0,9206146.0,2696830.2,10064252.0,300311.0,0,512,448,0.13364868,0.116942585,493.0,56.322582,150.1731,22551.959,0,0,58.2,986,760,1444,424,2,32,63235.332,91234.6,352944.0,36726.0,9910094.0,355023.16,10027261.0,8782841.0
16001,2,1,38.0,0.0,38.0,19.0,26.870058,0.0,0.0,0.0,2374.8515717768,187.4882819824,8000.5,11290.374,15984.0,17.0,16001.0,16001.0,0.0,16001.0,16001.0,0.0,0.0,0.0,0.0,0.0,1,40,20,124.99219,62.496094,38.0,19.0,21.93931,481.33334,1,0,25.333334,38,0,123,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375210,23,20,1944.0,2665.0,640.0,84.521736,135.95349,976.0,133.25,268.77124,12283.7877455292,114.6024892727,8933.571,19014.93,81454.0,6.0,375138.0,17051.727,24183.52,81454.0,226.0,375162.0,19745.37,33641.7,114857.0,12.0,0,744,648,61.299007,53.303482,976.0,104.75,205.49341,42227.54,0,0,107.18604,1944,2665,26883,230,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74868065,11,9,400.0,4022.0,81.0,36.363636,35.657463,1275.0,446.8889,499.44455,59.06390127753403,0.2671365955564632,3940424.5,16706192.0,72923296.0,745.0,74850280.0,7485028.0,22994002.0,72923296.0,745.0,74691880.0,9336485.0,25750332.0,73058832.0,2068.0,0,220,196,0.14692512,0.12021147,1275.0,210.57143,380.06967,144452.95,1,0,221.1,400,4022,0,5840,6,0,1153152.0,0.0,1153152.0,1153152.0,72923300.0,0.0,72923296.0,72923296.0
5998579,6,0,3096.0,0.0,516.0,516.0,0.0,0.0,0.0,0.0,516.1222349493105,1.0002368894366482,1199715.8,1642776.2,2999993.0,1.0,5998579.0,1199715.8,1642776.2,2999993.0,1.0,0.0,0.0,0.0,0.0,0.0,0,120,0,1.0002369,0.0,516.0,516.0,0.0,0.0,0,0,602.0,3096,0,0,0,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4265396,5,3,935.0,302.0,935.0,187.0,418.1447,302.0,100.666664,174.35979,290.00823974609375,1.875558614730835,609342.3,1557859.9,4141897.0,6.0,4265396.0,1066349.0,2050585.9,4141905.0,50.0,69216.0,34608.0,1897.8746,35950.0,33266.0,0,168,104,1.172224,0.70333445,935.0,137.44444,315.31934,99426.28,0,0,154.625,935,302,237,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4045759,13,8,1460.0,1731.0,741.0,112.30769,200.63914,1179.0,216.375,405.46478,788.7271584887,5.190620598,202287.95,263734.56,953184.0,5.0,4045759.0,337146.6,346621.3,1204323.0,5.0,3647190.0,521027.16,360389.78,953184.0,106917.0,0,272,172,3.2132413,1.9773793,1179.0,145.04546,285.32013,81407.57,0,0,151.95238,1460,1731,8192,62625,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572827,5,9,226.0,5315.0,124.0,45.2,62.379482,1460.0,590.55554,696.2103,9673.077560938991,24.440188748086253,44063.617,60168.72,141074.0,214.0,410501.0,102625.25,134059.92,285178.0,416.0,572827.0,71603.375,64908.26,145537.0,214.0,0,100,196,8.728639,15.71155,1460.0,369.4,597.3398,356814.84,1,0,395.7857,226,5315,0,5840,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,1,1,35.0,87.0,35.0,35.0,0.0,87.0,87.0,0.0,94208.4942084942,1544.4015444016,1295.0,0.0,1295.0,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,772.20074,772.20074,87.0,52.333332,30.022215,901.3333,0,0,78.5,35,87,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2763,2,0,6.0,0.0,6.0,3.0,4.2426405,0.0,0.0,0.0,2171.55266,723.8508867,2763.0,0.0,2763.0,2763.0,2763.0,2763.0,0.0,2763.0,2763.0,0.0,0.0,0.0,0.0,0.0,0,52,0,723.8509,0.0,6.0,2.0,3.4641016,12.0,0,0,3.0,6,0,60,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115817472,27,27,12000.0,0.0,993.0,444.44446,267.14276,0.0,0.0,0.0,103.6113100448,0.4662508952,2185235.2,2345564.0,5163983.0,84949.0,115732292.0,4451242.0,1316431.9,5249039.0,999989.0,115732411.0,4451246.5,1316467.6,5249422.0,1000072.0,1,540,540,0.23312545,0.23312545,993.0,218.89091,290.43784,84354.13,1,0,222.94444,12000,0,255,1485,26,20,84959010.0,0.0,84959006.0,84959006.0,5163983.0,0.0,5163983.0,5163983.0
4319563,5,3,935.0,367.0,935.0,187.0,418.1447,367.0,122.333336,211.88754,301.41937255859375,1.8520392179489136,617080.44,1607703.1,4262806.0,7.0,4319563.0,1079890.8,2122045.0,4262813.0,48.0,47036.0,23518.0,32558.025,46540.0,496.0,0,168,104,1.1575245,0.6945147,935.0,144.66667,320.26514,102569.75,0,0,162.75,935,367,237,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4256345,5,3,935.0,340.0,935.0,187.0,418.1447,340.0,113.333336,196.29909,299.55279541015625,1.879546880722046,608049.3,1555944.6,4135567.0,4.0,4256345.0,1064086.2,2048156.9,4135571.0,41.0,103508.0,51754.0,72677.85,103145.0,363.0,0,168,104,1.1747168,0.7048301,935.0,141.66667,318.04086,101150.0,0,0,159.375,935,340,237,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118322568,18,19,973.0,7394.0,210.0,54.055557,76.729065,1460.0,389.1579,569.025,70.713475387,0.3127045045,3286738.0,13477983.0,58077393.0,1.0,118322568.0,6960151.0,19240802.0,58077393.0,42.0,118247940.0,6569330.0,18762894.0,58138602.0,1.0,0,372,392,0.15212652,0.16057798,1460.0,220.1842,435.457,189622.8,0,0,226.13513,973,7394,8192,294,8,20,1053117.5,1401131.4,2043867.0,62368.0,58069200.0,11585.237,58077393.0,58061009.0
4278003,5,3,935.0,333.0,935.0,187.0,418.1447,333.0,111.0,192.25764,296.3999938964844,1.8700313568115234,611143.3,1564451.8,4157699.0,6.0,4278003.0,1069500.8,2059476.2,4157705.0,118.0,114504.0,57252.0,80495.625,114171.0,333.0,0,168,104,1.1687696,0.70126176,935.0,140.88889,317.50333,100808.36,0,0,158.5,935,333,237,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88704229,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225468393,88704230.0,0.0,88704229.0,88704229.0,88704229.0,88704230.0,0.0,88704229.0,88704229.0,0.0,0.0,0.0,0.0,0.0,0,40,0,0.022546839,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,63329,0,0,20,0.0,0.0,0.0,0.0,88704230.0,0.0,88704229.0,88704229.0
115808328,40,35,725.0,31588.0,354.0,18.125,66.22889,2896.0,902.5143,837.3647,279.0213844,0.647621819,1564977.4,3594338.0,10000000.0,1.0,116000000.0,2969444.2,4541197.0,10000000.0,1.0,111000000.0,3261996.0,4742100.0,10000000.0,3.0,0,1288,1128,0.3453983,0.3022235,2896.0,425.17105,719.2068,517258.4,0,0,430.84,725,31588,29200,126,4,32,81210.37,218831.25,741011.0,15063.0,10000000.0,2315.067,10000000.0,9998884.0
434,2,2,82.0,176.0,41.0,41.0,0.0,88.0,88.0,0.0,594470.0461,9216.589862,144.66667,239.37488,421.0,1.0,12.0,12.0,0.0,12.0,12.0,1.0,1.0,0.0,1.0,1.0,0,64,64,4608.295,4608.295,88.0,59.8,25.74296,662.7,0,0,74.75,82,176,0,0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2,2,70.0,326.0,35.0,35.0,0.0,163.0,163.0,0.0,2675675.676,27027.02703,49.333332,81.119255,143.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,40,40,13513.514,13513.514,163.0,86.2,70.10849,4915.2,0,0,107.75,70,326,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54288715,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368400689,54288716.0,0.0,54288715.0,54288715.0,54288715.0,54288716.0,0.0,54288715.0,54288715.0,0.0,0.0,0.0,0.0,0.0,0,40,0,0.03684007,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,279,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744652,8,7,1128.0,1581.0,661.0,141.0,222.62332,1173.0,225.85715,430.0986,1552.7451892985,8.5977031523,124618.0,245587.8,953165.0,3.0,1744652.0,249236.0,386728.72,1119816.0,3.0,1627619.0,271269.84,334601.06,953165.0,121285.0,0,172,152,4.5854416,4.0122614,1173.0,169.3125,317.73126,100953.164,0,0,180.6,1128,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10785,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.4427445526,10785.0,0.0,10785.0,10785.0,10785.0,10785.0,0.0,10785.0,10785.0,0.0,0.0,0.0,0.0,0.0,0,40,0,185.44275,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,278,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527820,3,0,150.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,98.1791048684,1.9635820974,763910.0,2473.4595,765659.0,762161.0,1527820.0,763910.0,2473.4595,765659.0,762161.0,0.0,0.0,0.0,0.0,0.0,0,24,0,1.963582,0.0,50.0,50.0,0.0,0.0,0,0,66.666664,150,0,0,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,32,40000.0,40000.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,359,340,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411322,8,7,1148.0,1581.0,677.0,143.5,228.12967,1173.0,225.85715,430.0986,1933.648026,10.62833287,100808.71,256186.19,984440.0,70.0,1411322.0,201617.42,387896.97,1079479.0,111.0,1346773.0,224462.17,372477.06,984440.0,65187.0,0,168,148,5.668444,4.9598885,1173.0,170.5625,319.43323,102037.59,0,0,181.93333,1148,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,1,1,66.0,194.0,66.0,66.0,0.0,194.0,194.0,0.0,1074380.16528926,8264.46280991735,242.0,0.0,242.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,4132.2314,4132.2314,194.0,108.666664,73.90083,5461.3335,0,0,163.0,66,194,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374754,15,10,974.0,7387.0,469.0,64.933334,134.26598,2836.0,738.7,1004.96124,22310.6357770698,66.7104287078991,15614.75,25975.557,93369.0,1.0,374754.0,26768.143,37090.188,127475.0,1.0,311289.0,34587.668,48018.24,127508.0,2.0,0,492,328,40.026257,26.684172,2836.0,321.57693,697.803,486928.97,0,0,334.44,974,7387,65535,357,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2,2,82.0,498.0,41.0,41.0,0.0,249.0,249.0,0.0,2457627.119,16949.15254,78.666664,130.19345,229.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,64,64,8474.576,8474.576,249.0,124.2,113.92629,12979.2,0,0,155.25,82,498,0,0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048968,4,0,37.0,0.0,37.0,9.25,18.5,0.0,0.0,0.0,18.05787108,1.952202279,682989.3,1182857.0,2048835.0,43.0,2048968.0,682989.3,1182857.0,2048835.0,43.0,0.0,0.0,0.0,0.0,0.0,0,80,0,1.9522023,0.0,37.0,7.4,16.546904,273.8,0,0,9.25,37,0,32831,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60654,4,2,136.0,158.0,34.0,34.0,0.0,79.0,79.0,0.0,4847.165892,98.92175289,12130.8,16990.693,35517.0,4.0,25089.0,8363.0,14478.213,25081.0,4.0,48.0,48.0,0.0,48.0,48.0,0,80,64,65.94784,32.97392,79.0,46.857143,21.957752,482.14285,0,0,54.666668,136,158,0,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11630465,7,6,448.0,11632.0,448.0,64.0,169.32808,5792.0,1938.6666,2544.919,1038.651507,1.117754105,969205.44,2288998.0,6625986.0,45.0,6630141.0,1105023.5,2705972.8,6628567.0,204.0,11600000.0,2326084.0,3235914.8,6625986.0,47.0,0,232,200,0.6018676,0.5158865,5792.0,862.8571,1854.5375,3439309.2,0,0,929.2308,448,11632,29200,235,1,32,959.0,0.0,959.0,959.0,6625986.0,0.0,6625986.0,6625986.0
243,2,1,14.0,0.0,14.0,7.0,9.899495,0.0,0.0,0.0,57613.16872,12345.67901,121.5,89.80256,185.0,58.0,243.0,243.0,0.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,1,64,20,8230.453,4115.2266,14.0,7.0,8.082904,65.333336,1,0,9.333333,14,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16980,3,4,314.0,935.0,314.0,104.666664,181.28798,935.0,233.75,467.5,73557.125,412.24969482421875,2830.0,6191.767,15438.0,4.0,15828.0,7914.0,10640.543,15438.0,390.0,16974.0,5658.0,8822.906,15826.0,24.0,0,72,92,176.67845,235.57126,935.0,156.125,333.34256,111117.266,0,0,178.42857,314,935,65535,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6264,1,2,0.0,516.0,0.0,0.0,0.0,516.0,258.0,364.8671,82375.4789272031,478.9272030651,3132.0,4422.2456,6259.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0,32,64,159.6424,319.2848,516.0,129.0,258.0,66564.0,0,1,172.0,0,516,211,219,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16081389,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124367367,16100000.0,0.0,16100000.0,16100000.0,16100000.0,16100000.0,0.0,16100000.0,16100000.0,0.0,0.0,0.0,0.0,0.0,0,40,0,0.124367364,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2049,0,0,20,0.0,0.0,0.0,0.0,16100000.0,0.0,16100000.0,16100000.0
54093186,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369732336,54093184.0,0.0,54093186.0,54093186.0,54093186.0,54093184.0,0.0,54093186.0,54093186.0,0.0,0.0,0.0,0.0,0.0,0,40,0,0.036973234,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,279,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,3,4,266.0,935.0,266.0,88.666664,153.57516,935.0,233.75,467.5,896268.6875,5223.88037109375,223.33333,309.35718,804.0,5.0,1114.0,557.0,349.31076,804.0,310.0,1335.0,445.0,587.2146,1116.0,25.0,0,72,92,2238.806,2985.0747,935.0,150.125,330.51495,109240.125,0,0,171.57143,266,935,65535,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86522292,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231154302,86522290.0,0.0,86522292.0,86522292.0,86522292.0,86522290.0,0.0,86522292.0,86522292.0,0.0,0.0,0.0,0.0,0.0,0,40,0,0.02311543,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,62564,0,0,20,0.0,0.0,0.0,0.0,86522290.0,0.0,86522292.0,86522292.0
116522371,52,86,737.0,105811.0,400.0,14.173077,70.73721,1460.0,1230.3605,527.7359,914.399519,1.184321936,850528.25,2750794.8,10100000.0,1.0,117000000.0,2284752.2,4168658.5,10100000.0,21.0,113000000.0,1331615.4,3440295.8,11100000.0,1.0,0,1052,1864,0.44626623,0.7380557,1460.0,766.53235,724.57764,525012.75,0,0,772.087,737,105811,8192,980,14,20,220091.0,415626.78,1087418.0,32222.0,10100000.0,7782.819,10100000.0,10100000.0
86237709,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231917107,86237710.0,0.0,86237709.0,86237709.0,86237709.0,86237710.0,0.0,86237709.0,86237709.0,0.0,0.0,0.0,0.0,0.0,0,40,0,0.023191711,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,64000,0,0,20,0.0,0.0,0.0,0.0,86237710.0,0.0,86237709.0,86237709.0
5055325,6,6,1027.0,529.0,517.0,171.16667,246.89383,377.0,88.166664,154.00833,307.7942565513,2.3737346264,459575.0,1494777.9,4966274.0,36.0,89051.0,17810.2,27014.264,64976.0,109.0,5043862.0,1008772.4,2240788.2,5017202.0,590.0,0,132,132,1.1868674,1.1868674,517.0,119.69231,195.69594,38296.9,0,0,129.66667,1027,529,8192,57,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118054460,14,12,947.0,3618.0,302.0,67.64286,93.85636,1430.0,301.5,535.2898,38.6685941387,0.2202373379,4722178.5,16240369.0,58862204.0,1.0,118054460.0,9081112.0,22034978.0,58862204.0,84.0,117912523.0,10719320.0,23773388.0,59005957.0,1.0,0,292,252,0.118589334,0.101648,1430.0,169.07408,374.65195,140364.08,0,0,175.57692,947,3618,8192,180,8,20,272552.5,182073.62,401298.0,143807.0,58682790.0,253725.47,58862204.0,58503382.0
1406,1,1,37.0,503.0,37.0,37.0,0.0,503.0,503.0,0.0,384068.278805121,1422.4751066856,1406.0,0.0,1406.0,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,711.23755,711.23755,503.0,192.33333,269.04523,72385.336,0,0,288.5,37,503,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,1,1,40.0,103.0,40.0,40.0,0.0,103.0,103.0,0.0,63358.4404076207,886.132033673017,2257.0,0.0,2257.0,2257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,443.066,443.066,103.0,61.0,36.373066,1323.0,0,0,91.5,40,103,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
